elof_vals	prophi_vals	logprob	prob
10.75	3626	-646.079363462477	2.57808704591935e-281
11	3626	-682.616517206292	3.49472753082307e-297
11.25	3626	-712.552095816518	3.48784131910676e-310
11.5	3626	-748.06492979802	0
11.75	3626	-786.633133934131	0
12	3626	-818.295935092112	0
12.25	3626	-859.09188702374	0
12.5	3626	-892.155524699587	0
12.75	3626	-931.769622685503	0
13	3626	-973.798792559477	0
13.25	3626	-1009.19351506615	0
13.5	3626	-1049.82502803761	0
13.75	3626	-1089.17796419126	0
14	3626	-1128.58947107837	0
14.25	3626	-1172.35596824037	0
14.5	3626	-1210.39195222896	0
14.75	3626	-1258.69816234458	0
15	3626	-1301.90520761508	0
15.25	3626	-1343.50468280024	0
15.5	3626	-1391.70679023114	0
15.75	3626	-1436.3650946468	0
16	3626	-1475.38763893128	0
16.25	3626	-1527.63038499083	0
16.5	3626	-1574.76014316092	0
16.75	3626	-1616.46849337711	0
17	3626	-1666.48934388911	0
17.25	3626	-1715.75491558158	0
17.5	3626	-1767.22748048701	0
17.75	3626	-1810.76940209351	0
18	3626	-1861.58225633328	0
18.25	3626	-1916.03638376461	0
18.5	3626	-1960.48132204249	0
18.75	3626	-2021.15802961495	0
19	3626	-2066.43856097545	0
19.25	3626	-2115.86823937459	0
19.5	3626	-2168.99165696955	0
19.75	3626	-2234.2091985892	0
20	3626	-2280.79456335978	0
20.25	3626	-2331.81950393334	0
20.5	3626	-2391.61675919381	0
20.75	3626	-2451.01710774586	0
21	3626	-2505.16659071235	0
21.25	3626	-2554.80360711316	0
21.5	3626	-2610.01653276759	0
21.75	3626	-2675.20291564177	0
22	3626	-2727.69074484074	0
22.25	3626	-2776.5963069036	0
22.5	3626	-2837.56870202295	0
22.75	3626	-2900.37996876542	0
23	3626	-2957.9529971772	0
23.25	3626	-3034.24274206398	0
23.5	3626	-3064.89090734188	0
23.75	3626	-3143.54029886706	0
24	3626	-3193.69729246321	0
24.25	3626	-3250.5691990349	0
24.5	3626	-3311.24177905697	0
24.75	3626	-3373.19871554002	0
25	3626	-3444.95324870843	0
0	3675	-104.365042090456	4.72974924458931e-46
0.25	3675	-104.588560541588	3.78238111584347e-46
0.5	3675	-103.929989294129	7.30767366913959e-46
0.75	3675	-103.109016309742	1.66082235617983e-45
1	3675	-104.230461045418	5.41110450715563e-46
1.25	3675	-80.7050423115825	8.91754813636895e-36
1.5	3675	-60.9663743924926	3.33150155023461e-27
1.75	3675	-46.5391830348484	6.14171437912201e-21
2	3675	-34.8122452098283	7.6073605960265e-16
2.25	3675	-26.1188448326998	4.53659297017467e-12
2.5	3675	-20.7119973414063	1.01133222418637e-09
2.75	3675	-17.698400921892	2.05912229590812e-08
3	3675	-17.2179174794524	3.32930397124178e-08
3.25	3675	-19.1010367880054	5.06436646505717e-09
3.5	3675	-23.0658795288292	9.6076196203493e-11
3.75	3675	-28.8272007612981	3.02347081397303e-13
4	3675	-36.4108101038757	1.53810537652001e-16
4.25	3675	-45.5774317961236	1.60684087792067e-20
4.5	3675	-56.620932175702	2.56945843019181e-25
4.75	3675	-68.7064661549942	1.44930862855045e-30
5	3675	-83.5160147919422	5.36359065347487e-37
5.25	3675	-97.9988869994712	2.75184611026574e-43
5.5	3675	-114.512205859406	1.85345004270819e-50
5.75	3675	-132.10176947508	4.25530278189121e-58
6	3675	-149.896935862532	7.9540423813269e-66
6.25	3675	-171.234286979024	4.3042159485908e-75
6.5	3675	-191.241541817063	8.80752081394294e-84
6.75	3675	-213.55010646948	1.80454264781388e-93
7	3675	-235.637935044438	4.61046875452224e-103
7.25	3675	-258.528023702569	5.280875010945e-113
7.5	3675	-281.85719719723	3.89919156662158e-123
7.75	3675	-308.786746779208	7.86357057553876e-135
8	3675	-333.564721908805	1.3635840651318e-145
8.25	3675	-360.714607854477	2.20615624494737e-157
8.5	3675	-386.881330336134	9.54054278801051e-169
8.75	3675	-420.263167042814	3.03407006851949e-183
9	3675	-447.006356635457	7.37234987290882e-195
9.25	3675	-474.866419295173	5.86319662845688e-207
9.5	3675	-504.422132573467	8.55561579291665e-220
9.75	3675	-537.863816211168	2.56278754137836e-234
10	3675	-565.357950159457	2.93874528685343e-246
10.25	3675	-599.633465975323	3.82379466028572e-261
10.5	3675	-636.734497050061	2.94931726888207e-277
10.75	3675	-663.66960693501	5.91496121451867e-289
11	3675	-700.900221796928	4.00775633091872e-305
11.25	3675	-740.040228882239	4.0019317313141e-322
11.5	3675	-776.524161301591	0
11.75	3675	-808.377419062099	0
12	3675	-844.862073200772	0
12.25	3675	-883.960548831131	0
12.5	3675	-925.233628924543	0
12.75	3675	-962.002567717135	0
13	3675	-1001.13162987897	0
13.25	3675	-1037.18273851762	0
13.5	3675	-1079.53201092042	0
13.75	3675	-1118.21076582704	0
14	3675	-1163.37451515971	0
14.25	3675	-1203.68027492512	0
14.5	3675	-1247.37848605866	0
14.75	3675	-1289.84604253908	0
15	3675	-1339.64379688737	0
15.25	3675	-1380.82501518164	0
15.5	3675	-1420.37183282799	0
15.75	3675	-1471.34564701052	0
16	3675	-1520.16778170827	0
16.25	3675	-1563.35567220648	0
16.5	3675	-1617.49855716353	0
16.75	3675	-1660.45299324742	0
17	3675	-1709.16893647676	0
17.25	3675	-1759.45757572132	0
17.5	3675	-1807.10071474144	0
17.75	3675	-1866.52886488852	0
18	3675	-1910.14941035709	0
18.25	3675	-1959.49027491468	0
18.5	3675	-2015.34821386942	0
18.75	3675	-2066.34778134022	0
19	3675	-2110.6840276256	0
19.25	3675	-2180.78604673711	0
19.5	3675	-2229.60748836254	0
19.75	3675	-2275.67482009765	0
20	3675	-2342.90693782404	0
20.25	3675	-2390.41896987508	0
20.5	3675	-2451.43665295201	0
20.75	3675	-2505.14231432947	0
21	3675	-2559.57164688512	0
21.25	3675	-2632.16921244602	0
21.5	3675	-2675.1810783689	0
21.75	3675	-2744.96855176229	0
22	3675	-2793.20392052656	0
22.25	3675	-2843.55054939048	0
22.5	3675	-2902.12817210601	0
22.75	3675	-2963.5741858475	0
23	3675	-3027.76896731932	0
23.25	3675	-3080.07230405196	0
23.5	3675	-3156.53021518734	0
23.75	3675	-3219.47647438681	0
24	3675	-3268.5030927232	0
24.25	3675	-3337.58517305642	0
24.5	3675	-3386.44409468347	0
24.75	3675	-3455.17556845116	0
25	3675	-3509.30048128552	0
0	3723	-103.996907751278	6.83465864314401e-46
0.25	3723	-104.07518984686	6.32003300759539e-46
0.5	3723	-104.790210620748	3.09164606743291e-46
0.75	3723	-104.361816127762	4.74503187655354e-46
1	3723	-104.110040880076	6.10356726413162e-46
1.25	3723	-81.7069872302357	3.27420835940942e-36
1.5	3723	-60.768959797058	4.05859848703726e-27
1.75	3723	-45.8091302292477	1.27452254075037e-20
2	3723	-33.6466502469765	2.44031260507831e-15
2.25	3723	-25.7502106517416	6.55881839610466e-12
2.5	3723	-20.2048395403	1.67938271885991e-09
2.75	3723	-17.2705598585018	3.15857471233922e-08
3	3723	-17.0924467623574	3.77437188808555e-08
3.25	3723	-19.2899620617725	4.19252750481316e-09
3.5	3723	-23.3469184928384	7.25374240948742e-11
3.75	3723	-29.9352421912904	9.98365355121865e-14
4	3723	-37.6981047096382	4.24542473985328e-17
4.25	3723	-47.4705060110292	2.42003243227602e-21
4.5	3723	-59.7224805699196	1.15572961741825e-26
4.75	3723	-71.9114992076979	5.87804232242712e-32
5	3723	-87.1619768149668	1.39969830757126e-38
5.25	3723	-102.510905999559	3.02050243022536e-45
5.5	3723	-119.299374787233	1.54504038390387e-52
5.75	3723	-138.013605503353	1.15200059214689e-60
6	3723	-156.823674771134	7.80446999205489e-69
6.25	3723	-177.487502558231	8.28241585115861e-78
6.5	3723	-198.934807859797	4.01523240812168e-87
6.75	3723	-219.660872146317	4.0040116903303e-96
7	3723	-244.259102715146	8.31035423251615e-107
7.25	3723	-266.762872480799	1.40073669160386e-116
7.5	3723	-293.110161112677	5.05678441691438e-128
7.75	3723	-321.005884078268	3.88075196744122e-140
8	3723	-347.395080203522	1.34348749140823e-151
8.25	3723	-372.776836154574	1.27372911692058e-162
8.5	3723	-403.597121545411	5.24804077658746e-176
8.75	3723	-426.947941849385	3.79196914505627e-186
9	3723	-459.766340852463	2.11843529195977e-200
9.25	3723	-491.759715120917	2.70065619808298e-214
9.5	3723	-521.811215210817	2.40031720850586e-227
9.75	3723	-557.343951428087	8.88377135928871e-243
10	3723	-585.481774170306	5.35175499291728e-255
10.25	3723	-620.269176027425	4.17368392459902e-270
10.5	3723	-654.773133204789	4.32156799632727e-285
10.75	3723	-685.616898922968	1.73925835439602e-298
11	3723	-724.115864704377	3.31494021453054e-315
11.25	3723	-759.901128818827	0
11.5	3723	-794.939290099469	0
11.75	3723	-836.48404034484	0
12	3723	-871.616110313311	0
12.25	3723	-911.856422395061	0
12.5	3723	-947.696500282215	0
12.75	3723	-988.875492416862	0
13	3723	-1031.93023068377	0
13.25	3723	-1064.57308381233	0
13.5	3723	-1117.20984634531	0
13.75	3723	-1149.70588238298	0
14	3723	-1192.02522662446	0
14.25	3723	-1235.57917292877	0
14.5	3723	-1278.66340070204	0
14.75	3723	-1330.0002945437	0
15	3723	-1375.27575172891	0
15.25	3723	-1423.32448867319	0
15.5	3723	-1462.69272995525	0
15.75	3723	-1514.80993353566	0
16	3723	-1559.98139939355	0
16.25	3723	-1608.07227271904	0
16.5	3723	-1662.8915498843	0
16.75	3723	-1708.68199510755	0
17	3723	-1755.07776544842	0
17.25	3723	-1803.78156065954	0
17.5	3723	-1857.5725545948	0
17.75	3723	-1911.68427039637	0
18	3723	-1956.45242600586	0
18.25	3723	-2004.24038724584	0
18.5	3723	-2066.7950562899	0
18.75	3723	-2111.11390504953	0
19	3723	-2182.88985564323	0
19.25	3723	-2220.63886977414	0
19.5	3723	-2290.83817443891	0
19.75	3723	-2345.5438732227	0
20	3723	-2398.41918788627	0
20.25	3723	-2448.80276634717	0
20.5	3723	-2509.06793022596	0
20.75	3723	-2570.54023993204	0
21	3723	-2628.76849007297	0
21.25	3723	-2687.26099627384	0
21.5	3723	-2735.97326102156	0
21.75	3723	-2794.59495296867	0
22	3723	-2859.31958647134	0
22.25	3723	-2915.63983475899	0
22.5	3723	-2973.932111179	0
22.75	3723	-3048.04709967573	0
23	3723	-3109.19107610081	0
23.25	3723	-3162.16975655436	0
23.5	3723	-3220.51587937044	0
23.75	3723	-3276.29722055836	0
24	3723	-3349.95449187816	0
24.25	3723	-3400.18502270264	0
24.5	3723	-3458.2858824092	0
24.75	3723	-3514.54731316017	0
25	3723	-3599.66634791672	0
0	3772	-103.668472426829	9.49192892723738e-46
0.25	3772	-102.802511387041	2.25650644774656e-45
0.5	3772	-103.602863408872	1.01355684774562e-45
0.75	3772	-103.718927806096	9.02489140654103e-46
1	3772	-104.491034231177	4.16984992748122e-46
1.25	3772	-79.7888344204687	2.22920235762478e-35
1.5	3772	-61.11655444534	2.86693371170681e-27
1.75	3772	-45.4463673991918	1.8318647931985e-20
2	3772	-33.5060858691169	2.80861232203438e-15
2.25	3772	-25.0776393515728	1.28504877054916e-11
2.5	3772	-19.8943486304556	2.29083689352409e-09
2.75	3772	-17.3284429453276	2.98093735175027e-08
3	3772	-17.4662383191512	2.59722203252802e-08
3.25	3772	-19.6007144852775	3.07268370784217e-09
3.5	3772	-24.45197249948	2.40238867455469e-11
3.75	3772	-31.3162245774955	2.5092068932353e-14
4	3772	-39.6275438508011	6.16561459775368e-18
4.25	3772	-50.3640699607123	1.34017752315784e-22
4.5	3772	-61.3892675476715	2.1826286718497e-27
4.75	3772	-75.5639061919386	1.52409665453598e-33
5	3772	-89.6506722937699	1.16200426985602e-39
5.25	3772	-106.43681583785	5.95769423481919e-47
5.5	3772	-123.577446641302	2.14287498935104e-54
5.75	3772	-143.010344220304	7.78747472343303e-63
6	3772	-162.733919750772	2.11619962821998e-71
6.25	3772	-183.096200406057	3.03620091070906e-80
6.5	3772	-205.65874931768	4.82547440281219e-90
6.75	3772	-228.831048632393	4.1681015443876e-100
7	3772	-252.527891597089	2.13073849789198e-110
7.25	3772	-278.664298212147	9.49801788474958e-122
7.5	3772	-303.306465585594	1.88658193096112e-132
7.75	3772	-329.802116754137	5.87165559201377e-144
8	3772	-355.781562835193	3.0621784636079e-155
8.25	3772	-386.941090663192	8.98709853513718e-169
8.5	3772	-414.831919781204	6.93084715776429e-181
8.75	3772	-447.139651503445	6.45233209383229e-195
9	3772	-474.2950396398	1.0382011135352e-206
9.25	3772	-505.529700763434	2.82644487848156e-220
9.5	3772	-538.515941496854	1.33505202850126e-234
9.75	3772	-569.940795851846	3.00508907760275e-248
10	3772	-603.771859391032	6.09836112105683e-263
10.25	3772	-636.02754123501	5.98065159463644e-277
10.5	3772	-673.324530261145	3.79203185944868e-293
10.75	3772	-709.600006521785	6.67779079391447e-309
11	3772	-746.256079003495	0
11.25	3772	-780.26590691736	0
11.5	3772	-819.064595815859	0
11.75	3772	-855.123046935956	0
12	3772	-899.531848530145	0
12.25	3772	-936.826620835513	0
12.5	3772	-975.845889811172	0
12.75	3772	-1015.08112529357	0
13	3772	-1058.92487157332	0
13.25	3772	-1105.05801037628	0
13.5	3772	-1142.66303348361	0
13.75	3772	-1183.30364050357	0
14	3772	-1227.04033384599	0
14.25	3772	-1278.3748798451	0
14.5	3772	-1319.96579628596	0
14.75	3772	-1363.8121090254	0
15	3772	-1411.5570239341	0
15.25	3772	-1457.83634712445	0
15.5	3772	-1509.44208266005	0
15.75	3772	-1549.37133858716	0
16	3772	-1606.30106258575	0
16.25	3772	-1656.37499716009	0
16.5	3772	-1702.7402589666	0
16.75	3772	-1758.20385393903	0
17	3772	-1804.8741961652	0
17.25	3772	-1852.43702055226	0
17.5	3772	-1904.39278918287	0
17.75	3772	-1954.00511026721	0
18	3772	-2015.93304256981	0
18.25	3772	-2072.48857479168	0
18.5	3772	-2121.1220893062	0
18.75	3772	-2168.15598570167	0
19	3772	-2235.17547663463	0
19.25	3772	-2286.7417956826	0
19.5	3772	-2345.41301294058	0
19.75	3772	-2405.27359670725	0
20	3772	-2449.04403901885	0
20.25	3772	-2500.8997059947	0
20.5	3772	-2569.13653610113	0
20.75	3772	-2627.74549641385	0
21	3772	-2686.93957373942	0
21.25	3772	-2752.99030323861	0
21.5	3772	-2809.12606652464	0
21.75	3772	-2869.26875939861	0
22	3772	-2927.67155542792	0
22.25	3772	-2990.98324428847	0
22.5	3772	-3047.08296877602	0
22.75	3772	-3113.97401141345	0
23	3772	-3189.54469957959	0
23.25	3772	-3246.45940376343	0
23.5	3772	-3290.6866788989	0
23.75	3772	-3355.49829307736	0
24	3772	-3435.90530406123	0
24.25	3772	-3493.71434128124	0
24.5	3772	-3551.95322415029	0
24.75	3772	-3619.86127063511	0
25	3772	-3690.97736640016	0
0	3821	-104.653724862903	3.54376391395768e-46
0.25	3821	-103.278696250519	1.40162592004658e-45
0.5	3821	-103.763119179139	8.63475293017752e-46
0.75	3821	-104.009068692886	6.75204609975037e-46
1	3821	-103.480685130072	1.1452741660326e-45
1.25	3821	-80.3385287346316	1.28653109176203e-35
1.5	3821	-59.3279705932701	1.7147063210345e-26
1.75	3821	-45.4779381375143	1.77493485769998e-20
2	3821	-32.8288846239224	5.52836311596807e-15
2.25	3821	-25.0129748526307	1.37089137959415e-11
2.5	3821	-19.5998876754815	3.07522528338675e-09
2.75	3821	-17.1881037082516	3.43005753709609e-08
3	3821	-17.5471413623244	2.39537401028271e-08
3.25	3821	-20.3008273890969	1.52567730799397e-09
3.5	3821	-25.3404418532713	9.88065952087882e-12
3.75	3821	-32.2407769541476	9.95424845819272e-15
4	3821	-41.2234300910178	1.2499475405519e-18
4.25	3821	-51.8610115253512	2.99950001619971e-23
4.5	3821	-64.1047807103617	1.44426695240613e-28
4.75	3821	-77.6513287173325	1.88997659323873e-34
5	3821	-94.1276968156075	1.32087183171252e-41
5.25	3821	-110.218057481552	1.35801894834093e-48
5.5	3821	-128.550189199005	1.48375495828563e-56
5.75	3821	-148.985849937983	1.97818766854585e-65
6	3821	-169.29393944336	2.99623780958064e-74
6.25	3821	-190.184761082418	2.53400647232274e-83
6.5	3821	-213.011347313041	3.09276754411999e-93
6.75	3821	-235.889297301339	3.58574863689847e-103
7	3821	-261.530977901569	2.62143715480461e-114
7.25	3821	-286.801865302751	2.77672262815405e-125
7.5	3821	-316.907989976277	2.33673079624892e-138
7.75	3821	-339.964040813732	2.26721668536602e-148
8	3821	-370.423245624188	1.34038159773827e-161
8.25	3821	-398.233756468142	1.12015225701152e-173
8.5	3821	-427.267277100165	2.75536576188465e-186
8.75	3821	-459.523838025011	2.69980776897063e-200
9	3821	-489.489119609789	2.61563055362394e-213
9.25	3821	-522.597708731237	1.09319803589268e-227
9.5	3821	-556.449973106163	2.17193700492998e-242
9.75	3821	-588.096476723918	3.91692568688856e-256
10	3821	-623.650848775336	1.41865810174725e-271
10.25	3821	-655.879251278673	1.42975088761365e-285
10.5	3821	-695.328546453756	1.05353547845682e-302
10.75	3821	-726.384412467735	3.42971413932834e-316
11	3821	-767.397070056221	0
11.25	3821	-803.869131678588	0
11.5	3821	-843.91605864006	0
11.75	3821	-880.41394420609	0
12	3821	-921.294199627019	0
12.25	3821	-958.860021861214	0
12.5	3821	-1000.26312722162	0
12.75	3821	-1044.68920263581	0
13	3821	-1083.82435521508	0
13.25	3821	-1132.68872702712	0
13.5	3821	-1174.26970801617	0
13.75	3821	-1219.05636741098	0
14	3821	-1262.33380564141	0
14.25	3821	-1307.93519802119	0
14.5	3821	-1357.13688334737	0
14.75	3821	-1399.27290104806	0
15	3821	-1444.63142343472	0
15.25	3821	-1492.86573605403	0
15.5	3821	-1550.04988594426	0
15.75	3821	-1600.37574049395	0
16	3821	-1645.10540592238	0
16.25	3821	-1692.34346581907	0
16.5	3821	-1747.10925841792	0
16.75	3821	-1794.02475833873	0
17	3821	-1848.88390943409	0
17.25	3821	-1906.24974791639	0
17.5	3821	-1948.40188173	0
17.75	3821	-2010.57688522379	0
18	3821	-2057.05683249455	0
18.25	3821	-2114.37323613585	0
18.5	3821	-2170.22945981197	0
18.75	3821	-2235.17105298294	0
19	3821	-2283.73907934334	0
19.25	3821	-2342.70625899011	0
19.5	3821	-2387.58428690234	0
19.75	3821	-2452.01371178036	0
20	3821	-2510.7959380725	0
20.25	3821	-2570.63942508467	0
20.5	3821	-2627.86835944297	0
20.75	3821	-2690.02196484936	0
21	3821	-2760.48280131655	0
21.25	3821	-2811.4565961868	0
21.5	3821	-2861.84333455016	0
21.75	3821	-2933.33444261237	0
22	3821	-3005.15478337281	0
22.25	3821	-3050.03831616409	0
22.5	3821	-3119.52282950439	0
22.75	3821	-3188.19332352005	0
23	3821	-3235.44790606774	0
23.25	3821	-3314.14538180005	0
23.5	3821	-3381.20629148347	0
23.75	3821	-3442.66356204607	0
24	3821	-3502.98463857539	0
24.25	3821	-3581.56109647347	0
24.5	3821	-3632.8182291227	0
24.75	3821	-3677.42709886547	0
25	3821	-3757.3006937892	0
0	3870	-103.756241580942	8.6943439781131e-46
0.25	3870	-104.070775321248	6.34799462841302e-46
0.5	3870	-104.575335214258	3.83273659406067e-46
0.75	3870	-103.173238655626	1.55751332824916e-45
1	3870	-104.708003626803	3.3565398973624e-46
1.25	3870	-79.8302493216955	2.13876579873051e-35
1.5	3870	-59.6619968650707	1.22778968991603e-26
1.75	3870	-44.2757741305475	5.90575754012198e-20
2	3870	-32.6470409092796	6.63086647451792e-15
2.25	3870	-24.5394930660505	2.20106857176985e-11
2.5	3870	-19.4691588906254	3.50470708478989e-09
2.75	3870	-17.2473583104825	3.23271529750751e-08
3	3870	-17.8867046497152	1.70570087088365e-08
3.25	3870	-20.7261768926165	9.97093177344008e-10
3.5	3870	-25.9105934520394	5.58691727620578e-12
3.75	3870	-33.5760659386674	2.6187849646181e-15
4	3870	-43.2781188702092	1.60159161900745e-19
4.25	3870	-54.028900661781	3.43199446916623e-24
4.5	3870	-66.8285175511094	9.47858685011607e-30
4.75	3870	-80.9472282126272	6.99947492241636e-36
5	3870	-96.6268540411812	1.08515177778515e-42
5.25	3870	-115.065943889	1.06535785915085e-50
5.5	3870	-133.474144645473	1.07873682289707e-58
5.75	3870	-153.980949687426	1.33943990223228e-67
6	3870	-173.86548271621	3.09870521399746e-76
6.25	3870	-196.754909661043	3.55163597884463e-86
6.5	3870	-221.256833379108	8.11667543635542e-97
6.75	3870	-243.034246089269	2.82857702760531e-106
7	3870	-268.805853546064	1.81593835522055e-117
7.25	3870	-294.959879157794	7.95338670384513e-129
7.5	3870	-322.752879432214	6.76402873969017e-141
7.75	3870	-354.36584673653	1.26144461563113e-154
8	3870	-383.18775853151	3.83416622234719e-167
8.25	3870	-410.93362114591	3.41818770575404e-179
8.5	3870	-442.8259964715	4.82073533883752e-193
8.75	3870	-474.739953323339	6.65361906163229e-207
9	3870	-505.518199010386	2.85914162397062e-220
9.25	3870	-538.212168288992	1.80894440160364e-234
9.5	3870	-574.053354861279	4.91808086949676e-250
9.75	3870	-607.824107667537	1.06009325735499e-264
10	3870	-641.809258169631	1.84408418157808e-279
10.25	3870	-676.222488162927	2.09076322203435e-294
10.5	3870	-711.543601726502	9.56181059250355e-310
10.75	3870	-753.888408469804	0
11	3870	-788.30778177996	0
11.25	3870	-829.286198657425	0
11.5	3870	-865.023090393945	0
11.75	3870	-907.775994794798	0
12	3870	-948.84221291787	0
12.25	3870	-985.056476676114	0
12.5	3870	-1032.30127208779	0
12.75	3870	-1071.73083521714	0
13	3870	-1116.29677029315	0
13.25	3870	-1155.98993733212	0
13.5	3870	-1205.23387961094	0
13.75	3870	-1249.60352147618	0
14	3870	-1293.85103773649	0
14.25	3870	-1340.87270987194	0
14.5	3870	-1392.48832882019	0
