gene_id	ensembl_gene_id	ensembl_gene_version	symbol	hgnc_id
ENSG00000260287.4	ENSG00000260287	4	TBC1D3G	HGNC:29860
ENSG00000274933.6	ENSG00000274933	6	TBC1D3I	HGNC:32709
ENSG00000276070.5	ENSG00000276070	5	CCL4L2	HGNC:24066
ENSG00000276085.1	ENSG00000276085	1	CCL3L1	HGNC:10628
ENSG00000274808.6	ENSG00000274808	6	TBC1D3B	HGNC:27011
ENSG00000275302.2	ENSG00000275302	2	CCL4	HGNC:10630
ENSG00000277632.2	ENSG00000277632	2	CCL3	HGNC:10627
ENSG00000275385.2	ENSG00000275385	2	CCL18	HGNC:10616
ENSG00000274736.5	ENSG00000274736	5	CCL23	HGNC:10622
ENSG00000275718.2	ENSG00000275718	2	CCL15	HGNC:10613
ENSG00000276409.5	ENSG00000276409	5	CCL14	HGNC:10612
ENSG00000275152.5	ENSG00000275152	5	CCL16	HGNC:10614
ENSG00000275722.5	ENSG00000275722	5	LYZL6	HGNC:29614
ENSG00000278023.7	ENSG00000278023	7	RDM1	HGNC:19950
ENSG00000271503.6	ENSG00000271503	6	CCL5	HGNC:10632
ENSG00000270379.6	ENSG00000270379	6	HEATR9	HGNC:26548
ENSG00000270647.7	ENSG00000270647	7	TAF15	HGNC:11547
ENSG00000271447.6	ENSG00000271447	6	MMP28	HGNC:14366
ENSG00000270806.2	ENSG00000270806	2	C17orf50	HGNC:29581
ENSG00000270765.7	ENSG00000270765	7	GAS2L2	HGNC:24846
ENSG00000270885.2	ENSG00000270885	2	RASL10B	HGNC:30295
ENSG00000006125.18	ENSG00000006125	18	AP2B1	HGNC:563
ENSG00000108733.11	ENSG00000108733	11	PEX12	HGNC:8854
ENSG00000236320.4	ENSG00000236320	4	SLFN14	HGNC:32689
ENSG00000205045.12	ENSG00000205045	12	SLFN12L	HGNC:33920
ENSG00000154760.14	ENSG00000154760	14	SLFN13	HGNC:26481
ENSG00000172123.13	ENSG00000172123	13	SLFN12	HGNC:25500
ENSG00000172716.17	ENSG00000172716	17	SLFN11	HGNC:26633
ENSG00000166750.10	ENSG00000166750	10	SLFN5	HGNC:28286
ENSG00000164729.8	ENSG00000164729	8	SLC35G3	HGNC:26848
ENSG00000141161.12	ENSG00000141161	12	UNC45B	HGNC:14304
ENSG00000073536.18	ENSG00000073536	18	NLE1	HGNC:19889
ENSG00000073598.6	ENSG00000073598	6	FNDC8	HGNC:25286
ENSG00000185379.21	ENSG00000185379	21	RAD51D	HGNC:9823
ENSG00000092871.17	ENSG00000092871	17	RFFL	HGNC:24821
ENSG00000005156.12	ENSG00000005156	12	LIG3	HGNC:6600
ENSG00000132141.14	ENSG00000132141	14	CCT6B	HGNC:1621
ENSG00000198783.6	ENSG00000198783	6	ZNF830	HGNC:28291
ENSG00000181291.8	ENSG00000181291	8	TMEM132E	HGNC:26991
ENSG00000108702.4	ENSG00000108702	4	CCL1	HGNC:10609
ENSG00000181374.8	ENSG00000181374	8	CCL13	HGNC:10611
ENSG00000108700.5	ENSG00000108700	5	CCL8	HGNC:10635
ENSG00000172156.4	ENSG00000172156	4	CCL11	HGNC:10610
ENSG00000108688.11	ENSG00000108688	11	CCL7	HGNC:10634
ENSG00000108691.10	ENSG00000108691	10	CCL2	HGNC:10618
ENSG00000108684.15	ENSG00000108684	15	ASIC2	HGNC:99
ENSG00000141316.13	ENSG00000141316	13	SPACA3	HGNC:16260
ENSG00000006042.12	ENSG00000006042	12	TMEM98	HGNC:24529
ENSG00000176658.17	ENSG00000176658	17	MYO1D	HGNC:7598
ENSG00000176749.9	ENSG00000176749	9	CDK5R1	HGNC:1775
ENSG00000108671.11	ENSG00000108671	11	PSMD11	HGNC:9556
ENSG00000010244.19	ENSG00000010244	19	ZNF207	HGNC:12998
ENSG00000108666.10	ENSG00000108666	10	C17orf75	HGNC:30173
ENSG00000141314.13	ENSG00000141314	13	RHBDL3	HGNC:16502
ENSG00000126858.19	ENSG00000126858	19	RHOT1	HGNC:21168
ENSG00000185158.13	ENSG00000185158	13	LRRC37B	HGNC:29070
ENSG00000178691.11	ENSG00000178691	11	SUZ12	HGNC:17101
ENSG00000108651.10	ENSG00000108651	10	UTP6	HGNC:18279
ENSG00000172301.11	ENSG00000172301	11	COPRS	HGNC:28848
ENSG00000131242.18	ENSG00000131242	18	RAB11FIP4	HGNC:30267
ENSG00000196712.20	ENSG00000196712	20	NF1	HGNC:7765
ENSG00000126860.12	ENSG00000126860	12	EVI2A	HGNC:3499
ENSG00000185862.7	ENSG00000185862	7	EVI2B	HGNC:3500
ENSG00000126861.5	ENSG00000126861	5	OMG	HGNC:8135
ENSG00000181481.14	ENSG00000181481	14	RNF135	HGNC:21158
ENSG00000184060.11	ENSG00000184060	11	ADAP2	HGNC:16487
ENSG00000172171.11	ENSG00000172171	11	TEFM	HGNC:26223
ENSG00000176208.9	ENSG00000176208	9	ATAD5	HGNC:25752
ENSG00000176390.12	ENSG00000176390	12	CRLF3	HGNC:17177
ENSG00000108587.16	ENSG00000108587	16	GOSR1	HGNC:4430
ENSG00000108582.12	ENSG00000108582	12	CPD	HGNC:2301
ENSG00000182271.13	ENSG00000182271	13	TMIGD1	HGNC:32431
ENSG00000108578.15	ENSG00000108578	15	BLMH	HGNC:1059
ENSG00000108576.10	ENSG00000108576	10	SLC6A4	HGNC:11050
ENSG00000126653.18	ENSG00000126653	18	NSRP1	HGNC:25305
ENSG00000176927.16	ENSG00000176927	16	EFCAB5	HGNC:24801
ENSG00000141298.19	ENSG00000141298	19	SSH2	HGNC:30580
ENSG00000167549.19	ENSG00000167549	19	CORO6	HGNC:21356
ENSG00000198720.13	ENSG00000198720	13	ANKRD13B	HGNC:26363
ENSG00000108262.16	ENSG00000108262	16	GIT1	HGNC:4272
ENSG00000167543.16	ENSG00000167543	16	TP53I13	HGNC:25102
ENSG00000168792.5	ENSG00000168792	5	ABHD15	HGNC:26971
ENSG00000160551.12	ENSG00000160551	12	TAOK1	HGNC:29259
ENSG00000108256.9	ENSG00000108256	9	NUFIP2	HGNC:17634
ENSG00000108255.8	ENSG00000108255	8	CRYBA1	HGNC:2394
ENSG00000196535.19	ENSG00000196535	19	MYO18A	HGNC:31104
ENSG00000179761.12	ENSG00000179761	12	PIPOX	HGNC:17804
ENSG00000063015.21	ENSG00000063015	21	SEZ6	HGNC:15955
ENSG00000109118.14	ENSG00000109118	14	PHF12	HGNC:20816
ENSG00000167536.14	ENSG00000167536	14	DHRS13	HGNC:28326
ENSG00000132589.16	ENSG00000132589	16	FLOT2	HGNC:3758
ENSG00000132591.12	ENSG00000132591	12	ERAL1	HGNC:3424
ENSG00000173065.14	ENSG00000173065	14	FAM222B	HGNC:25563
ENSG00000076604.16	ENSG00000076604	16	TRAF4	HGNC:12034
ENSG00000160602.14	ENSG00000160602	14	NEK8	HGNC:13387
ENSG00000160606.11	ENSG00000160606	11	TLCD1	HGNC:25177
ENSG00000198242.14	ENSG00000198242	14	RPL23A	HGNC:10317
ENSG00000109113.20	ENSG00000109113	20	RAB34	HGNC:16519
ENSG00000167525.15	ENSG00000167525	15	PROCA1	HGNC:28600
ENSG00000109111.15	ENSG00000109111	15	SUPT6H	HGNC:11470
ENSG00000132581.10	ENSG00000132581	10	SDF2	HGNC:10675
ENSG00000007202.15	ENSG00000007202	15	KIAA0100	HGNC:28960
ENSG00000167524.17	ENSG00000167524	17	RSKR	HGNC:26314
ENSG00000076382.17	ENSG00000076382	17	SPAG5	HGNC:13452
ENSG00000109107.14	ENSG00000109107	14	ALDOC	HGNC:418
ENSG00000087111.21	ENSG00000087111	21	PIGS	HGNC:14937
ENSG00000109103.12	ENSG00000109103	12	UNC119	HGNC:12565
ENSG00000109101.8	ENSG00000109101	8	FOXN1	HGNC:12765
ENSG00000007216.16	ENSG00000007216	16	SLC13A2	HGNC:10917
ENSG00000076351.13	ENSG00000076351	13	SLC46A1	HGNC:30521
ENSG00000004139.14	ENSG00000004139	14	SARM1	HGNC:17074
ENSG00000109072.14	ENSG00000109072	14	VTN	HGNC:12724
ENSG00000274529.6	ENSG00000274529	6	SEBOX	HGNC:32942
ENSG00000244045.13	ENSG00000244045	13	TMEM199	HGNC:18085
ENSG00000004142.12	ENSG00000004142	12	POLDIP2	HGNC:23781
ENSG00000109079.10	ENSG00000109079	10	TNFAIP1	HGNC:11894
ENSG00000109083.14	ENSG00000109083	14	IFT20	HGNC:30989
ENSG00000109084.14	ENSG00000109084	14	TMEM97	HGNC:28106
ENSG00000087095.13	ENSG00000087095	13	NLK	HGNC:29858
ENSG00000232859.10	ENSG00000232859	10	LYRM9	HGNC:27314
ENSG00000007171.19	ENSG00000007171	19	NOS2	HGNC:7873
ENSG00000168961.17	ENSG00000168961	17	LGALS9	HGNC:6570
ENSG00000141068.15	ENSG00000141068	15	KSR1	HGNC:6465
ENSG00000109046.15	ENSG00000109046	15	WSB1	HGNC:19221
ENSG00000260458.3	ENSG00000260458	3	KCNJ18	HGNC:39080
ENSG00000184185.10	ENSG00000184185	10	KCNJ12	HGNC:6258
ENSG00000034152.19	ENSG00000034152	19	MAP2K3	HGNC:6843
ENSG00000274180.1	ENSG00000274180	1	NATD1	HGNC:30770
ENSG00000178307.10	ENSG00000178307	10	TMEM11	HGNC:16823
ENSG00000109016.18	ENSG00000109016	18	DHRS7B	HGNC:24547
ENSG00000124422.12	ENSG00000124422	12	USP22	HGNC:12621
ENSG00000214819.2	ENSG00000214819	2	CDRT15L2	HGNC:34075
ENSG00000170298.16	ENSG00000170298	16	LGALS9B	HGNC:24842
ENSG00000128487.19	ENSG00000128487	19	SPECC1	HGNC:30615
ENSG00000108599.15	ENSG00000108599	15	AKAP10	HGNC:368
ENSG00000083290.20	ENSG00000083290	20	ULK2	HGNC:13480
ENSG00000108602.18	ENSG00000108602	18	ALDH3A1	HGNC:405
ENSG00000180638.19	ENSG00000180638	19	SLC47A2	HGNC:26439
ENSG00000072210.19	ENSG00000072210	19	ALDH3A2	HGNC:403
ENSG00000142494.13	ENSG00000142494	13	SLC47A1	HGNC:25588
ENSG00000128482.16	ENSG00000128482	16	RNF112	HGNC:12968
ENSG00000166482.12	ENSG00000166482	12	MFAP4	HGNC:7035
ENSG00000166484.20	ENSG00000166484	20	MAPK7	HGNC:6880
ENSG00000108641.20	ENSG00000108641	20	B9D1	HGNC:24123
ENSG00000072134.16	ENSG00000072134	16	EPN2	HGNC:18639
ENSG00000189152.11	ENSG00000189152	11	GRAPL	HGNC:37240
ENSG00000154016.14	ENSG00000154016	14	GRAP	HGNC:4562
ENSG00000154025.16	ENSG00000154025	16	SLC5A10	HGNC:23155
ENSG00000188522.15	ENSG00000188522	15	FAM83G	HGNC:32554
ENSG00000141127.15	ENSG00000141127	15	PRPSAP2	HGNC:9467
ENSG00000171928.14	ENSG00000171928	14	TVP23B	HGNC:20399
ENSG00000171931.13	ENSG00000171931	13	FBXW10	HGNC:1211
ENSG00000240445.6	ENSG00000240445	6	FOXO3B	HGNC:3822
ENSG00000189375.12	ENSG00000189375	12	TBC1D28	HGNC:26858
ENSG00000171916.17	ENSG00000171916	17	LGALS9C	HGNC:33874
ENSG00000214860.5	ENSG00000214860	5	EVPLL	HGNC:35236
ENSG00000176974.21	ENSG00000176974	21	SHMT1	HGNC:10850
ENSG00000176994.11	ENSG00000176994	11	SMCR8	HGNC:17921
ENSG00000177302.15	ENSG00000177302	15	TOP3A	HGNC:11992
ENSG00000177427.13	ENSG00000177427	13	MIEF2	HGNC:17920
ENSG00000177731.16	ENSG00000177731	16	FLII	HGNC:3750
ENSG00000131899.12	ENSG00000131899	12	LLGL1	HGNC:6628
ENSG00000091542.9	ENSG00000091542	9	ALKBH5	HGNC:25996
ENSG00000091536.20	ENSG00000091536	20	MYO15A	HGNC:7594
ENSG00000108591.10	ENSG00000108591	10	DRG2	HGNC:3030
ENSG00000141034.10	ENSG00000141034	10	GID4	HGNC:28453
ENSG00000171953.16	ENSG00000171953	16	ATPAF2	HGNC:18802
ENSG00000171962.18	ENSG00000171962	18	DRC3	HGNC:25384
ENSG00000175662.18	ENSG00000175662	18	TOM1L2	HGNC:11984
ENSG00000072310.18	ENSG00000072310	18	SREBF1	HGNC:11289
ENSG00000108557.20	ENSG00000108557	20	RAI1	HGNC:9834
ENSG00000133027.18	ENSG00000133027	18	PEMT	HGNC:8830
ENSG00000108551.5	ENSG00000108551	5	RASD1	HGNC:15828
ENSG00000141026.6	ENSG00000141026	6	MED9	HGNC:25487
ENSG00000205309.14	ENSG00000205309	14	NT5M	HGNC:15769
ENSG00000141030.13	ENSG00000141030	13	COPS3	HGNC:2239
ENSG00000154803.13	ENSG00000154803	13	FLCN	HGNC:27310
ENSG00000133030.22	ENSG00000133030	22	MPRIP	HGNC:30321
ENSG00000179598.6	ENSG00000179598	6	PLD6	HGNC:30447
ENSG00000240505.9	ENSG00000240505	9	TNFRSF13B	HGNC:18153
ENSG00000170160.19	ENSG00000170160	19	CCDC144A	HGNC:29072
ENSG00000197566.10	ENSG00000197566	10	ZNF624	HGNC:29254
ENSG00000141040.15	ENSG00000141040	15	ZNF287	HGNC:13502
ENSG00000181350.12	ENSG00000181350	12	LRRC75A	HGNC:32403
ENSG00000187688.15	ENSG00000187688	15	TRPV2	HGNC:18082
ENSG00000170315.14	ENSG00000170315	14	UBB	HGNC:12463
ENSG00000166582.11	ENSG00000166582	11	CENPV	HGNC:29920
ENSG00000108474.17	ENSG00000108474	17	PIGL	HGNC:8966
ENSG00000141027.22	ENSG00000141027	22	NCOR1	HGNC:7672
ENSG00000011295.16	ENSG00000011295	16	TTC19	HGNC:26006
ENSG00000214941.8	ENSG00000214941	8	ZSWIM7	HGNC:26993
ENSG00000170425.4	ENSG00000170425	4	ADORA2B	HGNC:264
ENSG00000214946.15	ENSG00000214946	15	TBC1D26	HGNC:28745
ENSG00000187607.16	ENSG00000187607	16	ZNF286A	HGNC:13501
ENSG00000221926.13	ENSG00000221926	13	TRIM16	HGNC:17241
ENSG00000241322.11	ENSG00000241322	11	FBXW10B	HGNC:14379
ENSG00000175106.17	ENSG00000175106	17	TVP23C	HGNC:30453
ENSG00000239704.12	ENSG00000239704	12	CDRT4	HGNC:14383
ENSG00000125409.13	ENSG00000125409	13	TEKT3	HGNC:14293
ENSG00000109099.16	ENSG00000109099	16	PMP22	HGNC:9118
ENSG00000125430.9	ENSG00000125430	9	HS3ST3B1	HGNC:5198
ENSG00000223510.7	ENSG00000223510	7	CDRT15	HGNC:14395
ENSG00000006695.12	ENSG00000006695	12	COX10	HGNC:2260
ENSG00000153976.3	ENSG00000153976	3	HS3ST3A1	HGNC:5196
ENSG00000006744.19	ENSG00000006744	19	ELAC2	HGNC:14198
ENSG00000006740.18	ENSG00000006740	18	ARHGAP44	HGNC:29096
ENSG00000141052.18	ENSG00000141052	18	MYOCD	HGNC:16067
ENSG00000065559.15	ENSG00000065559	15	MAP2K4	HGNC:6844
ENSG00000154957.14	ENSG00000154957	14	ZNF18	HGNC:12969
ENSG00000007174.18	ENSG00000007174	18	DNAH9	HGNC:2953
ENSG00000188803.15	ENSG00000188803	15	SHISA6	HGNC:34491
ENSG00000233670.7	ENSG00000233670	7	PIRT	HGNC:37239
ENSG00000263429.4	ENSG00000263429	4	TMEM238L	HGNC:44356
ENSG00000187824.9	ENSG00000187824	9	TMEM220	HGNC:33757
ENSG00000170222.12	ENSG00000170222	12	ADPRM	HGNC:30925
ENSG00000133028.12	ENSG00000133028	12	SCO1	HGNC:10603
ENSG00000109063.15	ENSG00000109063	15	MYH3	HGNC:7573
ENSG00000125414.19	ENSG00000125414	19	MYH2	HGNC:7572
ENSG00000109061.10	ENSG00000109061	10	MYH1	HGNC:7567
ENSG00000264424.1	ENSG00000264424	1	MYH4	HGNC:7574
ENSG00000133020.4	ENSG00000133020	4	MYH8	HGNC:7578
ENSG00000006788.14	ENSG00000006788	14	MYH13	HGNC:7571
ENSG00000007237.19	ENSG00000007237	19	GAS7	HGNC:4169
ENSG00000109047.8	ENSG00000109047	8	RCVRN	HGNC:9937
ENSG00000065325.13	ENSG00000065325	13	GLP2R	HGNC:4325
ENSG00000214978.8	ENSG00000214978	8	GSG1L2	HGNC:51826
ENSG00000184544.12	ENSG00000184544	12	DHRS7C	HGNC:32423
ENSG00000154914.17	ENSG00000154914	17	USP43	HGNC:20072
ENSG00000166596.15	ENSG00000166596	15	CFAP52	HGNC:16053
ENSG00000170310.15	ENSG00000170310	15	STX8	HGNC:11443
ENSG00000065320.9	ENSG00000065320	9	NTN1	HGNC:8029
ENSG00000141506.15	ENSG00000141506	15	PIK3R5	HGNC:30035
ENSG00000276231.5	ENSG00000276231	5	PIK3R6	HGNC:27101
ENSG00000185156.6	ENSG00000185156	6	MFSD6L	HGNC:26656
ENSG00000183318.12	ENSG00000183318	12	SPDYE4	HGNC:35463
ENSG00000161973.11	ENSG00000161973	11	CCDC42	HGNC:26528
ENSG00000133026.14	ENSG00000133026	14	MYH10	HGNC:7568
ENSG00000166579.16	ENSG00000166579	16	NDEL1	HGNC:17620
ENSG00000189051.6	ENSG00000189051	6	RNF222	HGNC:34517
ENSG00000161970.15	ENSG00000161970	15	RPL26	HGNC:10327
ENSG00000184619.8	ENSG00000184619	8	KRBA2	HGNC:26989
ENSG00000184650.11	ENSG00000184650	11	ODF4	HGNC:19056
ENSG00000198844.12	ENSG00000198844	12	ARHGEF15	HGNC:15590
ENSG00000125434.11	ENSG00000125434	11	SLC25A35	HGNC:31921
ENSG00000108961.14	ENSG00000108961	14	RANGRF	HGNC:17679
ENSG00000178921.14	ENSG00000178921	14	PFAS	HGNC:8863
ENSG00000178971.17	ENSG00000178971	17	CTC1	HGNC:26169
ENSG00000178999.13	ENSG00000178999	13	AURKB	HGNC:11390
ENSG00000196544.8	ENSG00000196544	8	BORCS6	HGNC:25939
ENSG00000179029.15	ENSG00000179029	15	TMEM107	HGNC:28128
ENSG00000220205.9	ENSG00000220205	9	VAMP2	HGNC:12643
ENSG00000179094.16	ENSG00000179094	16	PER1	HGNC:8845
ENSG00000179111.9	ENSG00000179111	9	HES7	HGNC:15977
ENSG00000179148.10	ENSG00000179148	10	ALOXE3	HGNC:13743
ENSG00000179477.11	ENSG00000179477	11	ALOX12B	HGNC:430
ENSG00000179593.16	ENSG00000179593	16	ALOX15B	HGNC:434
ENSG00000132518.7	ENSG00000132518	7	GUCY2D	HGNC:4689
ENSG00000170037.14	ENSG00000170037	14	CNTROB	HGNC:29616
ENSG00000170043.12	ENSG00000170043	12	TRAPPC1	HGNC:19894
ENSG00000170049.10	ENSG00000170049	10	KCNAB3	HGNC:6230
ENSG00000179859.10	ENSG00000179859	10	RNF227	HGNC:27571
ENSG00000170004.19	ENSG00000170004	19	CHD3	HGNC:1918
ENSG00000183011.14	ENSG00000183011	14	NAA38	HGNC:28212
ENSG00000182224.12	ENSG00000182224	12	CYB5D1	HGNC:26516
ENSG00000167874.7	ENSG00000167874	7	TMEM88	HGNC:32371
ENSG00000132510.11	ENSG00000132510	11	KDM6B	HGNC:29012
ENSG00000183914.15	ENSG00000183914	15	DNAH2	HGNC:2948
ENSG00000108947.5	ENSG00000108947	5	EFNB3	HGNC:3228
ENSG00000141499.18	ENSG00000141499	18	WRAP53	HGNC:25522
ENSG00000141510.18	ENSG00000141510	18	TP53	HGNC:11998
ENSG00000129244.9	ENSG00000129244	9	ATP1B2	HGNC:805
ENSG00000129214.15	ENSG00000129214	15	SHBG	HGNC:10839
ENSG00000141504.12	ENSG00000141504	12	SAT2	HGNC:23160
ENSG00000129245.12	ENSG00000129245	12	FXR2	HGNC:4024
ENSG00000129255.16	ENSG00000129255	16	MPDU1	HGNC:7207
ENSG00000129194.8	ENSG00000129194	8	SOX15	HGNC:11196
ENSG00000129226.14	ENSG00000129226	14	CD68	HGNC:1693
ENSG00000161960.16	ENSG00000161960	16	EIF4A1	HGNC:3282
ENSG00000161956.13	ENSG00000161956	13	SENP3	HGNC:17862
ENSG00000161955.17	ENSG00000161955	17	TNFSF13	HGNC:11928
ENSG00000239697.12	ENSG00000239697	12	TNFSF12	HGNC:11927
ENSG00000174282.12	ENSG00000174282	12	ZBTB4	HGNC:23847
ENSG00000259224.3	ENSG00000259224	3	SLC35G6	HGNC:31351
ENSG00000170175.11	ENSG00000170175	11	CHRNB1	HGNC:1961
ENSG00000161958.11	ENSG00000161958	11	FGF11	HGNC:3667
ENSG00000181284.3	ENSG00000181284	3	TMEM102	HGNC:26722
ENSG00000283439.4	ENSG00000283439	4	SPEM3	HGNC:53651
ENSG00000184560.8	ENSG00000184560	8	SPEM2	HGNC:27315
ENSG00000181323.8	ENSG00000181323	8	SPEM1	HGNC:32429
ENSG00000169992.10	ENSG00000169992	10	NLGN2	HGNC:14290
ENSG00000205544.4	ENSG00000205544	4	TMEM256	HGNC:28618
ENSG00000187838.17	ENSG00000187838	17	PLSCR3	HGNC:16495
ENSG00000174292.13	ENSG00000174292	13	TNK1	HGNC:11940
ENSG00000182896.13	ENSG00000182896	13	TMEM95	HGNC:27898
ENSG00000213859.8	ENSG00000213859	8	KCTD11	HGNC:21302
ENSG00000072818.12	ENSG00000072818	12	ACAP1	HGNC:16467
ENSG00000215041.10	ENSG00000215041	10	NEURL4	HGNC:34410
ENSG00000132522.16	ENSG00000132522	16	GPS2	HGNC:4550
ENSG00000132507.18	ENSG00000132507	18	EIF5A	HGNC:3300
ENSG00000006047.13	ENSG00000006047	13	YBX2	HGNC:17948
ENSG00000181856.15	ENSG00000181856	15	SLC2A4	HGNC:11009
ENSG00000181885.18	ENSG00000181885	18	CLDN7	HGNC:2049
ENSG00000170291.16	ENSG00000170291	16	ELP5	HGNC:30617
ENSG00000175826.12	ENSG00000175826	12	CTDNEP1	HGNC:19085
ENSG00000170296.10	ENSG00000170296	10	GABARAP	HGNC:4067
ENSG00000040633.13	ENSG00000040633	13	PHF23	HGNC:28428
ENSG00000004975.12	ENSG00000004975	12	DVL2	HGNC:3086
ENSG00000072778.20	ENSG00000072778	20	ACADVL	HGNC:92
ENSG00000132535.22	ENSG00000132535	22	DLG4	HGNC:2903
ENSG00000141505.12	ENSG00000141505	12	ASGR1	HGNC:742
ENSG00000161944.17	ENSG00000161944	17	ASGR2	HGNC:743
ENSG00000132514.14	ENSG00000132514	14	CLEC10A	HGNC:16916
ENSG00000174326.15	ENSG00000174326	15	SLC16A11	HGNC:23093
ENSG00000174327.7	ENSG00000174327	7	SLC16A13	HGNC:31037
ENSG00000161940.11	ENSG00000161940	11	BCL6B	HGNC:1002
ENSG00000258315.5	ENSG00000258315	5	C17orf49	HGNC:28737
ENSG00000219200.12	ENSG00000219200	12	RNASEK	HGNC:33911
ENSG00000108839.12	ENSG00000108839	12	ALOX12	HGNC:429
ENSG00000167858.13	ENSG00000167858	13	TEKT1	HGNC:15534
ENSG00000177294.7	ENSG00000177294	7	FBXO39	HGNC:28565
ENSG00000132530.17	ENSG00000132530	17	XAF1	HGNC:30932
ENSG00000141485.17	ENSG00000141485	17	SLC13A5	HGNC:23089
ENSG00000256806.6	ENSG00000256806	6	C17orf100	HGNC:34494
ENSG00000108590.11	ENSG00000108590	11	MED31	HGNC:24260
ENSG00000129235.11	ENSG00000129235	11	TXNDC17	HGNC:28218
ENSG00000198920.11	ENSG00000198920	11	KIAA0753	HGNC:29110
ENSG00000091622.16	ENSG00000091622	16	PITPNM3	HGNC:21043
ENSG00000129195.16	ENSG00000129195	16	PIMREG	HGNC:25483
ENSG00000129221.16	ENSG00000129221	16	AIPL1	HGNC:359
ENSG00000179314.16	ENSG00000179314	16	WSCD1	HGNC:29060
ENSG00000091592.17	ENSG00000091592	17	NLRP1	HGNC:14374
ENSG00000286190.2	ENSG00000286190	2	ENSG00000286190	
ENSG00000167842.16	ENSG00000167842	16	MIS12	HGNC:24967
ENSG00000072849.11	ENSG00000072849	11	DERL2	HGNC:17943
ENSG00000005100.13	ENSG00000005100	13	DHX33	HGNC:16718
ENSG00000108561.8	ENSG00000108561	8	C1QBP	HGNC:1243
ENSG00000129197.15	ENSG00000129197	15	RPAIN	HGNC:28641
ENSG00000108559.13	ENSG00000108559	13	NUP88	HGNC:8067
ENSG00000029725.17	ENSG00000029725	17	RABEP1	HGNC:17677
ENSG00000161929.15	ENSG00000161929	15	SCIMP	HGNC:33504
ENSG00000180626.10	ENSG00000180626	10	ZNF594	HGNC:29392
ENSG00000129204.17	ENSG00000129204	17	USP6	HGNC:12629
ENSG00000167840.14	ENSG00000167840	14	ZNF232	HGNC:13026
ENSG00000180787.6	ENSG00000180787	6	ZFP3	HGNC:12861
ENSG00000132517.15	ENSG00000132517	15	SLC52A1	HGNC:30225
ENSG00000129250.12	ENSG00000129250	12	KIF1C	HGNC:6317
ENSG00000196388.9	ENSG00000196388	9	INCA1	HGNC:32224
ENSG00000108509.21	ENSG00000108509	21	CAMTA2	HGNC:18807
ENSG00000091640.8	ENSG00000091640	8	SPAG7	HGNC:11216
ENSG00000108515.18	ENSG00000108515	18	ENO3	HGNC:3354
ENSG00000108518.8	ENSG00000108518	8	PFN1	HGNC:8881
ENSG00000108523.16	ENSG00000108523	16	RNF167	HGNC:24544
ENSG00000108528.14	ENSG00000108528	14	SLC25A11	HGNC:10981
ENSG00000185245.9	ENSG00000185245	9	GP1BA	HGNC:4439
ENSG00000108556.10	ENSG00000108556	10	CHRNE	HGNC:1966
ENSG00000205710.4	ENSG00000205710	4	C17orf107	HGNC:37238
ENSG00000141503.17	ENSG00000141503	17	MINK1	HGNC:17565
ENSG00000129219.14	ENSG00000129219	14	PLD2	HGNC:9068
ENSG00000142507.10	ENSG00000142507	10	PSMB6	HGNC:9543
ENSG00000182327.8	ENSG00000182327	8	GLTPD2	HGNC:33756
ENSG00000182853.12	ENSG00000182853	12	VMO1	HGNC:30387
ENSG00000142484.7	ENSG00000142484	7	TM4SF5	HGNC:11857
ENSG00000141497.14	ENSG00000141497	14	ZMYND15	HGNC:20997
ENSG00000161921.17	ENSG00000161921	17	CXCL16	HGNC:16642
ENSG00000161920.11	ENSG00000161920	11	MED11	HGNC:32687
ENSG00000141480.18	ENSG00000141480	18	ARRB2	HGNC:712
ENSG00000141456.16	ENSG00000141456	16	PELP1	HGNC:30134
ENSG00000161905.13	ENSG00000161905	13	ALOX15	HGNC:433
ENSG00000188176.12	ENSG00000188176	12	SMTNL2	HGNC:24764
ENSG00000167741.11	ENSG00000167741	11	GGT6	HGNC:26891
ENSG00000132382.15	ENSG00000132382	15	MYBBP1A	HGNC:7546
ENSG00000183018.9	ENSG00000183018	9	SPNS2	HGNC:26992
ENSG00000182557.8	ENSG00000182557	8	SPNS3	HGNC:28433
ENSG00000132388.13	ENSG00000132388	13	UBE2G1	HGNC:12482
ENSG00000185722.18	ENSG00000185722	18	ANKFY1	HGNC:20763
ENSG00000167740.10	ENSG00000167740	10	CYB5D2	HGNC:28471
ENSG00000074755.15	ENSG00000074755	15	ZZEF1	HGNC:29027
ENSG00000074370.18	ENSG00000074370	18	ATP2A3	HGNC:813
ENSG00000108405.4	ENSG00000108405	4	P2RX1	HGNC:8533
ENSG00000004660.15	ENSG00000004660	15	CAMKK1	HGNC:1469
ENSG00000074356.17	ENSG00000074356	17	NCBP3	HGNC:24612
ENSG00000083457.12	ENSG00000083457	12	ITGAE	HGNC:6147
ENSG00000177602.5	ENSG00000177602	5	HASPIN	HGNC:19682
ENSG00000083454.23	ENSG00000083454	23	P2RX5	HGNC:8536
ENSG00000127774.7	ENSG00000127774	7	EMC6	HGNC:28430
ENSG00000213977.8	ENSG00000213977	8	TAX1BP3	HGNC:30684
ENSG00000040531.16	ENSG00000040531	16	CTNS	HGNC:2518
ENSG00000197417.9	ENSG00000197417	9	SHPK	HGNC:1492
ENSG00000196689.13	ENSG00000196689	13	TRPV1	HGNC:12716
